10432	The 'do' and 'take' group	V n	These verbs and Objects are not separable and it is not possible to replace the Objects by pronouns. For example, it does not make sense to say `they wanted a verdict so we 42 returned it\\', or `he offered me a sip and I took it\\'. This means that the clause does not focus attention on what is done to the Object but on what the Subject does, or on something that happens to the Subject. The verb and the Object together describe an action by the Subject. Many of these verbs, especially do, get, give, have, and take, have little meaning in themselves but take their meaning from the Object.	2723
10433	the 'interest' group	V n	The Object indicates a person. The Subject usually indicates the person or thing that makes the Object think or feel in a particular way. With some verbs, the Object indicates something such as someone\\'s attention.In the case of come over, come upon, be eating, enter, fill, get into, go out of, and run away with, the Subject indicates the feeling itself or a sign of it.	2723
10434	The 'attract' group	V n to n	These verbs are concerned with attracting someone to a person or thing. In the case of attract and draw, the noun group following the verb indicates the person who is attracted. In the case of commend, endear, and recommend, it indicates the thing that someone is attracted to. We include here attract , which involves one object attracting another object.	2723
10435	The 'walk' group	V prep/adv, V adv/prep	These verbs are concerned with walking or running somewhere. This includes: verbs indicating the speed of the movement e.g. amble, race verbs indicating how gracefully or clumsily someone moves e.g. glide, stagger verbs indicating the emotion or attitude of the person moving e.g. flounce, storm verbs indicating that someone is trying not to be noticed e.g. slink, sneak	2724
10436	the 'buy' group	V n	These verbs are concerned with changes in ownership or possession. This includes: commercial transactions e.g. buy, sell, spend voluntarily exchanging goods e.g. accept, offer, share temporarily transferring possession e.g. check (luggage) losing and keeping e.g. find, keep, lose selecting one item from a range e.g. choose, draw being able to buy something e.g. (can) afford, (cannot) run to	2725
10437	the 'hear' group	V n	The Subject indicates a person or something that shares certain characteristics with a person, such as a radio receiver which can `hear\\'. The Object indicates something that is thought, perceived, or felt. This includes: ways of thinking about something or someone e.g. decide, expect, plan ways of perceiving something or someone e.g. experience, feel, hear, see attitudes towards something or someone e.g. accept, believe, buy, like, love, mean ways of finding out or knowing about something e.g. learn, remember	2725
10438		V n for n; V n n		2726
10439	The 'bring' group	V n n	These verbs are concerned with doing something for someone, usually something which is beneficial to them. The noun group following the verb indicates the person or people involved. These verbs are not often used in the passive.	2726
10440		V into n; V out of n		2727
10441		V n n; V n to n		2727
10442	the 'move' group	V	These verbs are concerned with moving or being somewhere. This includes: moving in a particular direction e.g. advance, back up moving in a particular way e.g. run being in a particular position e.g. lie around arriving somewhere e.g. arrive, land, show up staying somewhere e.g. remain, stay, stick around ceasing to move e.g. stop part of something breaking off e.g. break off, fall off	2727
10443	the 'change' group	V	These verbs are concerned with changing. This includes: increasing and decreasing improving and deteriorating e.g. improve, suffer becoming older e.g. age, grow up undergoing a physical or chemical change e.g. break down, cook, set	2727
10444	The 'increase' group	V amount	These verbs are concerned with changes in value, amount, or degree.<m4mg> <ev> climb decline decrease dive drop fall increase jump plummet plunge rise shrink sink slide slip surge swell tumble go_down go_up </ev> <es> The nation\\'s industrial production declined 2 percent last month.$ In Paris, the dollar fell a fifth of a cent.$ If you have five stocks, and three go down 75 percent, one goes up ten-fold, and one goes up 20 percent, you still have good performance for those five.</es>',\
